,Unnamed: 0,Unnamed: 0.1,Cand_Name,Cand_Office_St,Cand_Office_Dist,Cand_Party_Affiliation,Year,recent_presidential_vote,percent_bachelor_or_above,gov_party,Party_Previous_Vote_Share,Incumbent,minority_percentage,Gender,Presidential_Approval_Rating,Same_Party_As_President,seat_transition,Median_Income,name_commonness,Primary.Vote.Percent,labor_force,Raised,Spent,won
4043,12271,12275,"BLAZEK, ROBERT J",OH,6.0,REP,2018,0.355829285,15.6,REP,0.706404606,0,0.0494,1.0,0.46,True,0.0,47067.0,7,,56.7,1774716.88,1427666.32,0
4044,12272,12274,"JOHNSON, BILL",OH,6.0,REP,2018,0.355829285,15.6,REP,0.706404606,1,0.0494,1.0,0.46,True,0.0,47067.0,9,84.1,56.7,1774716.88,1427666.32,0
4045,12273,12273,"LANGE, WERNER",OH,6.0,DEM,2018,0.355829285,15.6,REP,0.293595394,0,0.0494,1.0,0.46,False,0.0,47067.0,500,,56.7,6241.45,4423.03,0
4046,12274,12272,"OLIVITO, RICHARD A",OH,6.0,DEM,2018,0.355829285,15.6,REP,0.293595394,0,0.0494,1.0,0.46,False,0.0,47067.0,16,,56.7,6241.45,4423.03,0
4047,12275,12276,"ROBERTS, SHAWNA",OH,6.0,DEM,2018,0.355829285,15.6,REP,0.293595394,0,0.0494,0.0,0.46,False,0.0,47067.0,174,74.5,56.7,6241.45,4423.03,0
4048,12276,12277,"GIBBS, ROBERT",OH,7.0,REP,2018,0.384646908,19.5,REP,0.641147915,1,0.07554,1.0,0.46,True,0.0,54045.0,7,78,57.6,1016668.39,317651.95,0
4049,12277,12280,"HARBAUGH, KENNETH",OH,7.0,DEM,2018,0.384646908,19.5,REP,0.289296919,0,0.07554,1.0,0.46,False,0.0,54045.0,31,80.3,57.6,2505811.41,1998367.71,0
4050,12278,12278,"PIKUS, PATRICK",OH,7.0,DEM,2018,0.384646908,19.5,REP,0.289296919,0,0.07554,1.0,0.46,False,0.0,54045.0,37,,57.6,2505811.41,1998367.71,0
4051,12279,12281,"QUINN, PATRICK J",OH,7.0,REP,2018,0.384646908,19.5,REP,0.641147915,0,0.07554,1.0,0.46,True,0.0,54045.0,37,,57.6,1016668.39,317651.95,0
4052,12280,12279,"ROBERTSON, TERRY",OH,7.0,REP,2018,0.384646908,19.5,REP,0.641147915,0,0.07554,1.0,0.46,True,0.0,54045.0,69,,57.6,1016668.39,317651.95,0
4053,12281,12289,"DAVIDSON, WARREN",OH,8.0,REP,2018,0.315968223,23.4,REP,0.689806593,1,0.11818,1.0,0.46,True,0.0,58295.0,500,100,81.0,974239.78,863367.64,0
4054,12282,12283,"EBBEN, BILL",OH,8.0,DEM,2018,0.315968223,23.4,REP,0.268164344,0,0.11818,1.0,0.46,False,0.0,58295.0,9,,81.0,3691.0,3554.0,0
4055,12283,12287,"ENOCH, VANESSA L. DR.",OH,8.0,DEM,2018,0.315968223,23.4,REP,0.268164344,0,0.11818,0.0,0.46,False,0.0,58295.0,113,57.8,81.0,3691.0,3554.0,0
4056,12284,12285,"GRUBER, JASON BRADLEY",OH,8.0,REP,2018,0.315968223,23.4,REP,0.689806593,0,0.11818,1.0,0.46,True,0.0,58295.0,3,,81.0,974239.78,863367.64,0
4057,12285,12288,"GUYETTE, MATTHEW JOHN",OH,8.0,DEM,2018,0.315968223,23.4,REP,0.268164344,0,0.11818,1.0,0.46,False,0.0,58295.0,10,,81.0,3691.0,3554.0,0
4058,12286,12282,"JONES, THEODORE",OH,8.0,DEM,2018,0.315968223,23.4,REP,0.268164344,0,0.11818,1.0,0.46,False,0.0,58295.0,181,,81.0,3691.0,3554.0,0
4059,12287,12286,"MEIER, MORT W",OH,8.0,DEM,2018,0.315968223,23.4,REP,0.268164344,0,0.11818,1.0,0.46,False,0.0,58295.0,500,,81.0,3691.0,3554.0,0
4060,12288,12284,"SHAW, STEPHEN D",OH,8.0,DEM,2018,0.315968223,23.4,REP,0.268164344,0,0.11818,1.0,0.46,False,0.0,58295.0,33,,81.0,3691.0,3554.0,0
4061,12289,12296,"COLTON, KEITH C",OH,9.0,REP,2018,0.6257875829999999,21.6,REP,0.314731418,0,0.26546,1.0,0.46,True,4.0,43182.0,45,,80.2,28224.23,23531.2,0
4062,12290,12293,"FRANKLIN, W. BENJAMIN",OH,9.0,REP,2018,0.6257875829999999,21.6,REP,0.314731418,0,0.26546,1.0,0.46,True,4.0,43182.0,500,,80.2,28224.23,23531.2,0
4063,12291,12294,"GARCIA, JOSHUA M",OH,9.0,DEM,2018,0.6257875829999999,21.6,REP,0.6852685820000001,0,0.26546,1.0,0.46,False,4.0,43182.0,24,,80.2,701125.29,547317.98,0
4064,12292,12292,"KAPTUR, MARCY HON. M.C.",OH,9.0,DEM,2018,0.6257875829999999,21.6,REP,0.6852685820000001,1,0.26546,0.0,0.46,False,4.0,43182.0,500,85.6,80.2,701125.29,547317.98,0
4065,12293,12291,"KRAUS, STEVEN WAYNE",OH,9.0,REP,2018,0.6257875829999999,21.6,REP,0.314731418,0,0.26546,1.0,0.46,True,4.0,43182.0,19,,80.2,28224.23,23531.2,0
4066,12294,12295,"KRAUS, STEVEN WAYNE MR.",OH,9.0,REP,2018,0.6257875829999999,21.6,REP,0.314731418,0,0.26546,1.0,0.46,True,4.0,43182.0,19,49.5,80.2,28224.23,23531.2,0
4067,12295,12290,"LEVINDOFSKE, MCKENZIE",OH,9.0,NNE,2018,0.6257875829999999,21.6,REP,0.0,0,0.26546,0.0,0.46,False,4.0,43182.0,500,,80.2,,,0
4069,12297,12303,"GASPER, THERESA",OH,10.0,DEM,2018,0.459978093,28.3,REP,0.32432821300000003,0,0.23701,0.0,0.46,False,4.0,51208.0,80,67,79.8,923340.44,784323.75,0
4070,12298,12299,"KLEPINGER, ROBERT P",OH,10.0,DEM,2018,0.459978093,28.3,REP,0.32432821300000003,0,0.23701,1.0,0.46,False,4.0,51208.0,7,,79.8,923340.44,784323.75,0
4071,12299,12298,"LITTLE, MICHAEL JAMES HARLESS",OH,10.0,NNE,2018,0.459978093,28.3,REP,0.0,0,0.23701,1.0,0.46,False,4.0,51208.0,1,,79.8,,,0
4072,12300,12300,"MILISITS, MICHAEL JOSEPH",OH,10.0,DEM,2018,0.459978093,28.3,REP,0.32432821300000003,0,0.23701,1.0,0.46,False,4.0,51208.0,1,,79.8,923340.44,784323.75,0
4073,12301,12301,"MITCHEL, JOHN R",OH,10.0,REP,2018,0.459978093,28.3,REP,0.64364213,0,0.23701,1.0,0.46,True,4.0,51208.0,6,,79.8,1099895.13,1064899.22,0
4074,12302,12297,"TURNER, MICHAEL R",OH,10.0,REP,2018,0.459978093,28.3,REP,0.64364213,1,0.23701,1.0,0.46,True,4.0,51208.0,1,79.8,79.8,1099895.13,1064899.22,0
4075,12303,12304,"BELL, JAMES JEROME MR.",OH,11.0,IND,2018,0.6425556610000001,26.5,REP,0.0,0,0.6048899999999999,1.0,0.46,False,0.0,35954.0,5,,79.19524,,,0
4076,12304,12306,"BUTTS, REV PAMELA M PINKNEY",OH,11.0,DEM,2018,0.6425556610000001,26.5,REP,0.8007008729999999,0,0.6048899999999999,0.0,0.46,False,0.0,35954.0,500,,79.19524,658116.46,533958.1,0
4077,12305,12310,"DUNHAM, GREGORY PAUL",OH,11.0,REP,2018,0.6425556610000001,26.5,REP,0.199299127,0,0.6048899999999999,1.0,0.46,True,0.0,35954.0,29,,79.19524,16018.0,4609.41,0
4078,12306,12309,"FUDGE, MARCIA L",OH,11.0,DEM,2018,0.6425556610000001,26.5,REP,0.8007008729999999,1,0.6048899999999999,0.0,0.46,False,0.0,35954.0,500,100,79.19524,658116.46,533958.1,0
4079,12307,12308,"GOLDSTEIN, BEVERLY A.",OH,11.0,REP,2018,0.6425556610000001,26.5,REP,0.199299127,0,0.6048899999999999,0.0,0.46,True,0.0,35954.0,500,52.5,79.19524,16018.0,4609.41,0
4080,12308,12307,"MURRAY, LAVITTA MS",OH,11.0,DEM,2018,0.6425556610000001,26.5,REP,0.8007008729999999,0,0.6048899999999999,0.0,0.46,False,0.0,35954.0,500,,79.19524,658116.46,533958.1,0
4081,12309,12305,"ROSS, FELICIA WASHINGTON",OH,11.0,DEM,2018,0.6425556610000001,26.5,REP,0.8007008729999999,0,0.6048899999999999,0.0,0.46,False,0.0,35954.0,135,,79.19524,658116.46,533958.1,0
4082,12310,12323,"ADAMS, JOHN",OH,12.0,REP,2018,0.535423661,39.6,REP,0.666087863,0,0.13427,1.0,0.46,True,4.0,71853.0,6,,78.6,2121527.51,1733939.49,0
4083,12311,12332,"ALBERTSON, ED",OH,12.0,DEM,2018,0.535423661,39.6,REP,0.298834476,0,0.13427,1.0,0.46,False,4.0,71853.0,40,,78.6,6681005.26,5616631.73,0
4084,12312,12319,"BACON, KEVIN",OH,12.0,REP,2018,0.535423661,39.6,REP,0.666087863,0,0.13427,1.0,0.46,True,4.0,71853.0,13,,78.6,2121527.51,1733939.49,0
4085,12313,12325,"BALDERSON, TROY",OH,12.0,REP,2018,0.535423661,39.6,REP,0.666087863,1,0.13427,1.0,0.46,True,4.0,71853.0,62,28.7,78.6,2121527.51,1733939.49,0
4086,12314,12320,"CHIERO, GARY",OH,12.0,REP,2018,0.535423661,39.6,REP,0.666087863,0,0.13427,1.0,0.46,True,4.0,71853.0,47,,78.6,2121527.51,1733939.49,0
4087,12315,12324,"COHEN, LAWRENCE",OH,12.0,REP,2018,0.535423661,39.6,REP,0.666087863,0,0.13427,1.0,0.46,True,4.0,71853.0,102,,78.6,2121527.51,1733939.49,0
4088,12316,12313,"GRISEZ, BRANDON",OH,12.0,REP,2018,0.535423661,39.6,REP,0.666087863,0,0.13427,1.0,0.46,True,4.0,71853.0,52,,78.6,2121527.51,1733939.49,0
4089,12317,12330,"HALVERSTADT, JONATHAN PHILIP MR.",OH,12.0,REP,2018,0.535423661,39.6,REP,0.666087863,0,0.13427,1.0,0.46,True,4.0,71853.0,32,,78.6,2121527.51,1733939.49,0
4091,12319,12329,"LENEGHAN, MELANIE ANN MRS.",OH,12.0,REP,2018,0.535423661,39.6,REP,0.666087863,0,0.13427,0.0,0.46,True,4.0,71853.0,56,,78.6,2121527.51,1733939.49,0
4092,12320,12311,"LETT, CRYSTAL LYNN",OH,12.0,DEM,2018,0.535423661,39.6,REP,0.298834476,0,0.13427,0.0,0.46,False,4.0,71853.0,37,,78.6,6681005.26,5616631.73,0
4093,12321,12328,"MANCHIK, JOE",OH,12.0,GRE,2018,0.535423661,39.6,REP,0.035077661,0,0.13427,1.0,0.46,False,4.0,71853.0,107,,78.6,,,0
4094,12322,12321,"MANLEY, PATRICK WILLIAM MR.",OH,12.0,REP,2018,0.535423661,39.6,REP,0.666087863,0,0.13427,1.0,0.46,True,4.0,71853.0,37,,78.6,2121527.51,1733939.49,0
4095,12323,12326,O'BRIEN CAROL,OH,12.0,REP,2018,0.535423661,39.6,REP,0.666087863,0,0.13427,0.0,0.46,True,4.0,71853.0,130,,78.6,2121527.51,1733939.49,0
4096,12324,12327,"O'CONNOR, DANIEL JAY",OH,12.0,DEM,2018,0.535423661,39.6,REP,0.298834476,0,0.13427,1.0,0.46,False,4.0,71853.0,12,40.5,78.6,6681005.26,5616631.73,0
4097,12325,12331,"PATTON, JACKIE",OH,12.0,DEM,2018,0.535423661,39.6,REP,0.298834476,0,0.13427,0.0,0.46,False,4.0,71853.0,500,,78.6,6681005.26,5616631.73,0
4098,12326,12317,"PETERS, JOHN",OH,12.0,DEM,2018,0.535423661,39.6,REP,0.298834476,0,0.13427,1.0,0.46,False,4.0,71853.0,6,,78.6,6681005.26,5616631.73,0
4099,12327,12312,"RUSSELL, JOHN",OH,12.0,DEM,2018,0.535423661,39.6,REP,0.298834476,0,0.13427,1.0,0.46,False,4.0,71853.0,6,,78.6,6681005.26,5616631.73,0
4100,12328,12315,"SCOTT, ZACH",OH,12.0,DEM,2018,0.535423661,39.6,REP,0.298834476,0,0.13427,1.0,0.46,False,4.0,71853.0,500,,78.6,6681005.26,5616631.73,0
4101,12329,12318,"SHOEMAKER, MYRL",OH,12.0,REP,2018,0.535423661,39.6,REP,0.666087863,0,0.13427,0.0,0.46,True,4.0,71853.0,500,,78.6,2121527.51,1733939.49,0
4102,12330,12314,"VELEY, JONATHAN ALAN",OH,12.0,IND,2018,0.535423661,39.6,REP,0.0,0,0.13427,1.0,0.46,False,4.0,71853.0,32,,78.6,,,0
4103,12331,12316,"WILSON, DOUGLAS A",OH,12.0,DEM,2018,0.535423661,39.6,REP,0.298834476,0,0.13427,1.0,0.46,False,4.0,71853.0,50,,78.6,6681005.26,5616631.73,0
4104,12332,12336,"CROW, ROBERT",OH,13.0,DEM,2018,0.487045548,21.7,REP,0.6764269709999999,0,0.17947000000000002,1.0,0.46,False,0.0,45177.0,7,,78.7,1444685.26,1372287.39,0
4105,12333,12333,"DEPIZZO, CHRIS",OH,13.0,REP,2018,0.487045548,21.7,REP,0.323573029,0,0.17947000000000002,1.0,0.46,True,0.0,45177.0,109,100,78.7,76496.25,52629.69,0
4106,12334,12335,"LUCHANSKY, JOHN",OH,13.0,DEM,2018,0.487045548,21.7,REP,0.6764269709999999,0,0.17947000000000002,1.0,0.46,False,0.0,45177.0,6,,78.7,1444685.26,1372287.39,0
4107,12335,12337,"LYRAS, LOUIS GEORGE",OH,13.0,NON,2018,0.487045548,21.7,REP,0.0,0,0.17947000000000002,1.0,0.46,False,0.0,45177.0,136,,78.7,,,0
4108,12336,12334,"RYAN, TIMOTHY",OH,13.0,DEM,2018,0.487045548,21.7,REP,0.6764269709999999,1,0.17947000000000002,1.0,0.46,False,0.0,45177.0,21,87.2,78.7,1444685.26,1372287.39,0
4109,12337,12339,"CARP, EVAN",OH,14.0,REP,2018,0.577466185,33.7,REP,0.6272353979999999,0,0.09907,1.0,0.46,True,0.0,67163.0,500,,78.8,2110006.25,1352614.48,0
4110,12338,12340,"DIEMAND, LARRY L",OH,14.0,DEM,2018,0.577466185,33.7,REP,0.3727646020000001,0,0.09907,1.0,0.46,False,0.0,67163.0,58,,78.8,1738619.71,1440674.39,0
4111,12339,12341,"HICKEY, ADAM",OH,14.0,GRE,2018,0.577466185,33.7,REP,0.0,0,0.09907,1.0,0.46,False,0.0,67163.0,36,,78.8,,,0
4112,12340,12344,"JOYCE, DAVID P",OH,14.0,REP,2018,0.577466185,33.7,REP,0.6272353979999999,1,0.09907,1.0,0.46,True,0.0,67163.0,4,100,78.8,2110006.25,1352614.48,0
4113,12341,12343,"LYNCH, MATT",OH,14.0,REP,2018,0.577466185,33.7,REP,0.6272353979999999,0,0.09907,1.0,0.46,True,0.0,67163.0,500,,78.8,2110006.25,1352614.48,0
4114,12342,12338,"RADER, ELIZABETH ANNE",OH,14.0,DEM,2018,0.577466185,33.7,REP,0.3727646020000001,0,0.09907,0.0,0.46,False,0.0,67163.0,12,100,78.8,1738619.71,1440674.39,0
4115,12343,12342,"RAJIAH, JAMES",OH,14.0,IND,2018,0.577466185,33.7,REP,0.0,0,0.09907,1.0,0.46,False,0.0,67163.0,5,,78.8,,,0
4116,12344,12348,"HUPP, RYAN",OH,15.0,DEM,2018,0.551515167,30.2,REP,0.337783115,0,0.09225,1.0,0.46,False,4.0,66694.0,25,,79.1,1188697.87,579855.93,0
4118,12346,12345,"MILLER, JOHNATHAN WAYNE MR. JR",OH,15.0,LIB,2018,0.551515167,30.2,REP,0.0,0,0.09225,1.0,0.46,False,4.0,66694.0,500,,79.1,,,0
4119,12347,12347,"NEAL, RICK",OH,15.0,DEM,2018,0.551515167,30.2,REP,0.337783115,0,0.09225,1.0,0.46,False,4.0,66694.0,16,63.6,79.1,1188697.87,579855.93,0
4120,12348,12346,"STIVERS, STEVE MR.",OH,15.0,REP,2018,0.551515167,30.2,REP,0.662216885,1,0.09225,1.0,0.46,True,4.0,66694.0,159,100,79.1,3695989.76,3074689.56,0
4121,12349,12354,"DENT, MARK",OH,16.0,DEM,2018,0.56597854,32.4,REP,0.346219351,0,0.07099,1.0,0.46,False,,66504.0,18,,79.1,280893.39,124346.45,0
4122,12350,12361,"GODFREY, AARON PAUL",OH,16.0,DEM,2018,0.56597854,32.4,REP,0.346219351,0,0.07099,1.0,0.46,False,,66504.0,35,,79.1,280893.39,124346.45,0
4123,12351,12351,"GONZALEZ, ANTHONY E",OH,16.0,REP,2018,0.56597854,32.4,REP,0.653780649,0,0.07099,1.0,0.46,True,,66504.0,22,53.1,79.1,1753406.59,1319267.88,0
4124,12352,12360,"GOODRICH, GRANT G.",OH,16.0,DEM,2018,0.56597854,32.4,REP,0.346219351,0,0.07099,1.0,0.46,False,,66504.0,500,,79.1,280893.39,124346.45,0
4125,12353,12353,"GRUSENMEYER, MICHAEL JOSEPH DR",OH,16.0,REP,2018,0.56597854,32.4,REP,0.653780649,0,0.07099,1.0,0.46,True,,66504.0,1,,79.1,1753406.59,1319267.88,0
4126,12354,12355,"HAGAN, CHRISTINA",OH,16.0,REP,2018,0.56597854,32.4,REP,0.653780649,0,0.07099,0.0,0.46,True,,66504.0,16,,79.1,1753406.59,1319267.88,0
4127,12355,12350,"HARTMAN, DARRELL LYNN",OH,16.0,REP,2018,0.56597854,32.4,REP,0.653780649,0,0.07099,1.0,0.46,True,,66504.0,137,,79.1,1753406.59,1319267.88,0
4128,12356,12359,"MULLOY, TJ",OH,16.0,DEM,2018,0.56597854,32.4,REP,0.346219351,0,0.07099,1.0,0.46,False,,66504.0,500,,79.1,280893.39,124346.45,0
4129,12357,12352,"PALMER, SUSAN MORAN",OH,16.0,DEM,2018,0.56597854,32.4,REP,0.346219351,0,0.07099,0.0,0.46,False,,66504.0,27,34.6,79.1,280893.39,124346.45,0
4130,12358,12358,"PATTON, THOMAS F.",OH,16.0,REP,2018,0.56597854,32.4,REP,0.653780649,0,0.07099,1.0,0.46,True,,66504.0,20,,79.1,1753406.59,1319267.88,0
4131,12359,12357,"SERYAK, KIT",OH,16.0,REP,2018,0.56597854,32.4,REP,0.653780649,0,0.07099,0.0,0.46,True,,66504.0,500,,79.1,1753406.59,1319267.88,0
4132,12360,12356,"WILSON, JOHN",OH,16.0,DEM,2018,0.56597854,32.4,REP,0.346219351,0,0.07099,1.0,0.46,False,,66504.0,6,,79.1,280893.39,124346.45,0
4133,12361,12364,"COLEMAN, ANDY",OK,1.0,REP,2018,0.324875264,29.3,REP,1.0,0,0.28685,1.0,0.57,True,0.0,53332.0,28,,78.8,2596655.77,2418739.16,0
4134,12362,12366,"DAHM, NATHAN",OK,1.0,REP,2018,0.324875264,29.3,REP,1.0,0,0.28685,1.0,0.57,True,0.0,53332.0,49,,78.8,2596655.77,2418739.16,0
4135,12363,12363,"DOUGLAS, AMANDA",OK,1.0,DEM,2018,0.324875264,29.3,REP,0.0,0,0.28685,0.0,0.57,False,0.0,53332.0,17,,78.8,271359.79,211354.61,0
4136,12364,12367,"FIELDS, GWENDOLYN",OK,1.0,DEM,2018,0.324875264,29.3,REP,0.0,0,0.28685,0.0,0.57,False,0.0,53332.0,500,,78.8,271359.79,211354.61,0
4137,12365,12371,"GILPIN, TIM",OK,1.0,DEM,2018,0.324875264,29.3,REP,0.0,0,0.28685,1.0,0.57,False,0.0,53332.0,21,34.5,78.8,271359.79,211354.61,0
4138,12366,12365,"HARRIS, TIM",OK,1.0,REP,2018,0.324875264,29.3,REP,1.0,0,0.28685,1.0,0.57,True,0.0,53332.0,21,27.5,78.8,2596655.77,2418739.16,0
4139,12367,12362,"HERN, KEVIN R",OK,1.0,REP,2018,0.324875264,29.3,REP,1.0,0,0.28685,1.0,0.57,True,0.0,53332.0,13,,78.8,2596655.77,2418739.16,0
4140,12368,12368,"HULLUM, DAVID",OK,1.0,DEM,2018,0.324875264,29.3,REP,0.0,0,0.28685,1.0,0.57,False,0.0,53332.0,4,,78.8,271359.79,211354.61,0
4141,12369,12369,"KEETER, MARK A",OK,1.0,DEM,2018,0.324875264,29.3,REP,0.0,0,0.28685,1.0,0.57,False,0.0,53332.0,18,,78.8,271359.79,211354.61,0
4142,12370,12370,"PENDLETON, SCOTT MR.",OK,1.0,REP,2018,0.324875264,29.3,REP,1.0,0,0.28685,1.0,0.57,True,0.0,53332.0,17,,78.8,2596655.77,2418739.16,0
4143,12371,12372,"STOCKSTILL, DANNY",OK,1.0,REP,2018,0.324875264,29.3,REP,1.0,0,0.28685,1.0,0.57,True,0.0,53332.0,95,,78.8,2596655.77,2418739.16,0
4144,12372,12378,"CASTALDO, RICHARD MICHAEL",OK,2.0,LIB,2018,0.237816975,16.7,REP,0.0,0,0.33931,1.0,0.57,False,0.0,40305.0,16,,78.6,,,0
4146,12374,12383,"JACKSON, BRIAN KELLY",OK,2.0,REP,2018,0.237816975,16.7,REP,0.706092643,0,0.33931,1.0,0.57,True,0.0,40305.0,8,,78.6,1418195.91,1285345.23,0
4147,12375,12376,"JACKSON, JARRIN DALE",OK,2.0,REP,2018,0.237816975,16.7,REP,0.706092643,0,0.33931,1.0,0.57,True,0.0,40305.0,500,,78.6,1418195.91,1285345.23,0
4148,12376,12380,"JENNER, DOROTHEA VIRGINIA 'BLUE JEANS'",OK,2.0,DEM,2018,0.237816975,16.7,REP,0.232023892,0,0.33931,0.0,0.57,False,0.0,40305.0,500,,78.6,102371.62,86729.8,0
4149,12377,12379,"MCCARTHY, JOHN",OK,2.0,REP,2018,0.237816975,16.7,REP,0.706092643,0,0.33931,1.0,0.57,True,0.0,40305.0,6,,78.6,1418195.91,1285345.23,0
4150,12378,12375,"MCINTOSH, ELIJAH",OK,2.0,DEM,2018,0.237816975,16.7,REP,0.232023892,0,0.33931,1.0,0.57,False,0.0,40305.0,500,,78.6,102371.62,86729.8,0
4151,12379,12373,"MULLIN, MARKWAYNE MR.",OK,2.0,REP,2018,0.237816975,16.7,REP,0.706092643,1,0.33931,1.0,0.57,True,0.0,40305.0,500,54.1,78.6,1418195.91,1285345.23,0
4152,12380,12374,"NICHOLS, JASON",OK,2.0,DEM,2018,0.237816975,16.7,REP,0.232023892,0,0.33931,1.0,0.57,False,0.0,40305.0,3,37.9,78.6,102371.62,86729.8,0
4153,12381,12377,"PADGETT, DONALD CLAYTON",OK,2.0,DEM,2018,0.237816975,16.7,REP,0.232023892,0,0.33931,1.0,0.57,False,0.0,40305.0,42,,78.6,102371.62,86729.8,0
4154,12382,12382,"POST, DYNDA ROSE",OK,2.0,DEM,2018,0.237816975,16.7,REP,0.232023892,0,0.33931,0.0,0.57,False,0.0,40305.0,500,,78.6,102371.62,86729.8,0
4155,12383,12386,"LUCAS, FRANK D.",OK,3.0,REP,2018,0.219391717,22.1,REP,0.7829436,1,0.20733,1.0,0.57,True,0.0,50089.0,65,100,78.17143,976786.64,802122.63,0
4156,12384,12385,"ROBBINS, FRANKIE LEE",OK,3.0,DEM,2018,0.219391717,22.1,REP,0.2170564,0,0.20733,1.0,0.57,False,0.0,50089.0,65,64.8,78.17143,0.0,0.0,0
4157,12385,12384,"THIBODEAUX, MURRAY MARK",OK,3.0,DEM,2018,0.219391717,22.1,REP,0.2170564,0,0.20733,1.0,0.57,False,0.0,50089.0,500,,78.17143,0.0,0.0,0
4158,12386,12391,"BRANNON, MARY",OK,4.0,DEM,2018,0.358401705,24.2,REP,0.26079830600000004,0,0.24577,0.0,0.57,False,0.0,54885.0,15,34.4,77.6,4449.0,1436.0,0
4159,12387,12387,"COLE, TOM",OK,4.0,REP,2018,0.358401705,24.2,REP,0.696356745,1,0.24577,1.0,0.57,True,0.0,54885.0,20,64.7,77.6,1651773.9,1433918.83,0
4160,12388,12393,"GIPSON, FRED ALLEN",OK,4.0,DEM,2018,0.358401705,24.2,REP,0.26079830600000004,0,0.24577,1.0,0.57,False,0.0,54885.0,500,,77.6,4449.0,1436.0,0
4161,12389,12392,"KLUTTS, ROXANN M.",OK,4.0,DEM,2018,0.358401705,24.2,REP,0.26079830600000004,0,0.24577,0.0,0.57,False,0.0,54885.0,500,,77.6,4449.0,1436.0,0
4162,12390,12388,"MCKENNA, JOHN W",OK,4.0,DEM,2018,0.358401705,24.2,REP,0.26079830600000004,0,0.24577,1.0,0.57,False,0.0,54885.0,6,,77.6,4449.0,1436.0,0
4164,12392,12394,"TAYLOR, JAMES",OK,4.0,REP,2018,0.358401705,24.2,REP,0.696356745,0,0.24577,1.0,0.57,True,0.0,54885.0,5,,77.6,1651773.9,1433918.83,0
4165,12393,12389,"VARNER, MALLORY",OK,4.0,DEM,2018,0.358401705,24.2,REP,0.26079830600000004,0,0.24577,0.0,0.57,False,0.0,54885.0,500,,77.6,4449.0,1436.0,0
4166,12394,12402,"BLACK, GWENDOLYN M",OK,5.0,DEM,2018,0.422828744,29.8,REP,0.368006338,0,0.31219,0.0,0.57,False,,50441.0,500,,77.9,859952.5,681676.15,0
4167,12395,12398,"BRITT, ELYSABETH GREGORY",OK,5.0,DEM,2018,0.422828744,29.8,REP,0.368006338,0,0.31219,0.0,0.57,False,,50441.0,500,,77.9,859952.5,681676.15,0
4168,12396,12401,"DUNSON, GREGORY",OK,5.0,REP,2018,0.422828744,29.8,REP,0.571026843,0,0.31219,1.0,0.57,True,,50441.0,29,,77.9,795652.0,378626.46,0
4169,12397,12403,"EDWARDS, DEJUAN",OK,5.0,REP,2018,0.422828744,29.8,REP,0.571026843,0,0.31219,1.0,0.57,True,,50441.0,500,,77.9,795652.0,378626.46,0
4170,12398,12397,"GUILD, THOMAS EUGENE",OK,5.0,DEM,2018,0.422828744,29.8,REP,0.368006338,0,0.31219,1.0,0.57,False,,50441.0,20,,77.9,859952.5,681676.15,0
4171,12399,12396,"HORN, KENDRA",OK,5.0,DEM,2018,0.422828744,29.8,REP,0.368006338,0,0.31219,0.0,0.57,False,,50441.0,181,43.8,77.9,859952.5,681676.15,0
4172,12400,12399,"KELLEY-LEONARD, LEONA",OK,5.0,DEM,2018,0.422828744,29.8,REP,0.368006338,0,0.31219,0.0,0.57,False,,50441.0,500,,77.9,859952.5,681676.15,0
4173,12401,12400,"MEADE, TYSON TODD",OK,5.0,DEM,2018,0.422828744,29.8,REP,0.368006338,0,0.31219,1.0,0.57,False,,50441.0,500,,77.9,859952.5,681676.15,0
4174,12402,12395,"PORTER, EDDIE RAY",OK,5.0,DEM,2018,0.422828744,29.8,REP,0.368006338,0,0.31219,1.0,0.57,False,,50441.0,165,,77.9,859952.5,681676.15,0
4175,12403,12404,"RUSSELL, STEVEN DANE",OK,5.0,REP,2018,0.422828744,29.8,REP,0.571026843,1,0.31219,1.0,0.57,True,,50441.0,19,83.6,77.9,795652.0,378626.46,0
4176,12404,12405,"CHENOWETH, HEATHER NICOLE MS.",OK,68.0,IND,2018,,,REP,0.0,0,,0.0,0.57,False,,,8,,79.8,,,0
4177,12405,12409,"BARAJAS, RICKY",OR,1.0,DEM,2018,0.7122454020000001,39.1,DEM,0.5960947010000001,0,0.20038,1.0,0.38,False,0.0,75585.0,128,,79.2,970431.38,638618.82,0
4178,12406,12406,"BONAMICI, SUZANNE MS.",OR,1.0,DEM,2018,0.7122454020000001,39.1,DEM,0.5960947010000001,1,0.20038,0.0,0.38,False,0.0,75585.0,107,92.3,79.2,970431.38,638618.82,0
4179,12407,12408,"GRIFFITH, GEORGE",OR,1.0,REP,2018,0.7122454020000001,39.1,DEM,0.372562784,0,0.20038,1.0,0.38,True,0.0,75585.0,53,,79.2,0.0,0.0,0
4180,12408,12407,"HOFER, RICHARD WILLIAM",OR,1.0,NPA,2018,0.7122454020000001,39.1,DEM,0.0,0,0.20038,1.0,0.38,False,0.0,75585.0,16,,79.2,,,0
4181,12409,12411,"MILLER, PRESTON L",OR,1.0,REP,2018,0.7122454020000001,39.1,DEM,0.372562784,0,0.20038,1.0,0.38,True,0.0,75585.0,500,,79.2,0.0,0.0,0
